account_id,customer_id,branch_id,account_type,status,open_date,balance,currency,interest_rate
ACC00014449,CUST0008763,BR0021,Savings,Active,2021-10-01,5553.81,EUR,8.44
ACC00014450,CUST0003659,BR0005,Current,Dormant,2019-10-31,146698.46,INR,6.61
ACC00014451,CUST0007530,BR0007,Savings,Active,2018-04-05,58888.34,INR,5.09
ACC00014452,CUST0009940,BR0044,Current,Dormant,2018-07-11,64156.92,INR,4.84
ACC00014453,CUST0001420,BR0037,Savings,Closed,2019-12-07,79655.46,INR,5.17
ACC00014454,CUST0009073,BR0003,Savings,Active,2022-02-05,2940.87,INR,7.52
ACC00014455,CUST0000849,BR0015,NRI,Active,2021-08-20,2229.92,INR,7.15
ACC00014456,CUST0006931,BR0019,Savings,Active,2021-08-16,2062.48,INR,8.14
ACC00014457,CUST0008957,BR0049,Savings,Active,2019-11-25,162191.81,INR,6.41
ACC00014458,CUST0006427,BR0003,RD,Active,2026-01-15,425.82,INR,8.02
ACC00014459,CUST0007605,BR0020,FD,Dormant,2019-02-27,16610.26,INR,8.45
ACC00014460,CUST0005802,BR0015,Savings,Active,2022-05-13,665219.3,INR,5.87
ACC00014461,CUST0004348,BR0038,Current,Closed,2018-07-15,5214.85,INR,6.86
ACC00014462,CUST0009588,BR0011,Savings,Closed,2023-01-27,40967.2,INR,3.76
ACC00014463,CUST0005421,BR0014,Savings,Dormant,2022-05-19,5819.19,INR,8.36
ACC00014464,CUST0009540,BR0004,Savings,Active,2018-09-19,4407.33,INR,4.78
ACC00014465,CUST0008900,BR0035,Savings,Active,2025-01-12,22742.67,INR,6.82
ACC00014466,CUST0009047,BR0008,Current,Active,2022-03-12,7579.35,INR,5.53
ACC00014467,CUST0002084,BR0021,Savings,Active,2024-08-03,1898.22,INR,2.82
ACC00014468,CUST0007627,BR0035,Savings,Closed,2019-09-25,3162.24,INR,4.75
ACC00014469,CUST0009446,BR0004,Current,Closed,2024-02-21,23998.04,INR,8.07
ACC00014470,CUST0009861,BR0036,Savings,Active,2018-09-28,18786.22,INR,3.29
ACC00014471,CUST0003355,BR0014,NRI,Active,2026-03-04,14383.4,INR,4.45
ACC00014472,CUST0009755,BR0044,Savings,Dormant,2025-08-18,27052.88,USD,4.0
ACC00014473,CUST0009823,BR0003,FD,Active,2025-06-28,27425.34,INR,5.41
ACC00014474,CUST0007500,BR0020,Current,Active,2025-03-15,3488.79,INR,6.89
ACC00014475,CUST0007104,BR0008,Savings,Active,2024-05-10,2258.99,INR,2.65
ACC00014476,CUST0002950,BR0014,Current,Active,2021-06-04,177222.13,INR,4.33
ACC00014477,CUST0007244,BR0001,Savings,Active,2021-03-10,36634.11,INR,5.59
ACC00014478,CUST0003512,BR0020,FD,Active,2020-09-02,21041.55,INR,4.69
ACC00014479,CUST0001152,BR0014,Current,Closed,2021-10-22,3097.61,INR,7.31
ACC00014480,CUST0000278,BR0028,Current,Active,2023-11-24,5993.06,INR,7.64
ACC00014481,CUST0003767,BR0039,Savings,Active,2021-05-28,2090.86,INR,3.08
ACC00014482,CUST0008523,BR0045,Savings,Active,2021-09-16,201828.95,INR,5.82
ACC00014483,CUST0006504,BR0009,Current,Active,2025-02-11,91043.53,INR,4.11
ACC00014484,CUST0007732,BR0023,Savings,Active,2023-11-04,15782.48,INR,3.51
ACC00014485,CUST0000871,BR0016,Savings,Active,2021-06-09,10077.64,INR,7.08
ACC00014486,CUST0006246,BR0048,Current,Active,2022-11-14,306477.56,INR,8.18
ACC00014487,CUST0008569,BR0027,Savings,Active,2020-03-17,1734.16,INR,7.72
ACC00014488,CUST0002637,BR0040,Current,Active,2018-04-21,2419.59,INR,4.87
ACC00014489,CUST0004094,BR0008,Savings,Active,2025-05-08,23390.04,INR,2.74
ACC00014490,CUST0009014,BR0028,Savings,Active,2020-04-10,33904.15,INR,4.52
ACC00014491,CUST0001864,BR0018,Current,Active,2025-10-28,8566.91,INR,3.17
ACC00014492,CUST0005979,BR0034,Savings,Active,2025-11-13,85147.6,USD,5.01
ACC00014493,CUST0004224,BR0002,FD,Dormant,2020-05-17,100225.1,INR,5.89
ACC00014494,CUST0009135,BR0024,Current,Active,2023-12-09,109700.09,INR,2.65
ACC00014495,CUST0006496,BR0010,FD,Dormant,2019-09-05,19258.59,INR,5.64
ACC00014496,CUST0003754,BR0049,Savings,Dormant,2025-04-16,5329910.47,INR,2.81
ACC00014497,CUST0008451,BR0040,Current,Active,2021-01-24,12866.38,INR,2.59
ACC00014498,CUST0009426,BR0008,Savings,Active,2025-02-05,52285.73,INR,4.01
ACC00014499,CUST0002070,BR0005,Savings,Active,2021-08-12,48921.84,INR,6.92
ACC00014500,CUST0001185,BR0003,FD,Active,2024-12-01,17937.69,INR,3.62
ACC00014501,CUST0005862,BR0033,Savings,Active,2023-07-17,17561.57,INR,6.18
ACC00014502,CUST0002407,BR0030,Current,Active,2020-09-30,16545.34,INR,5.96
ACC00014503,CUST0001879,BR0039,Savings,Dormant,2019-07-23,1255.56,INR,5.58
ACC00014504,CUST0000830,BR0007,FD,Active,2022-06-21,1383.07,INR,8.11
ACC00014505,CUST0005405,BR0045,Current,Active,2024-04-10,555.51,INR,2.67
ACC00014506,CUST0005954,BR0021,RD,Active,2020-07-29,71963.25,INR,5.08
ACC00014507,CUST0006450,BR0038,Savings,Active,2024-04-06,177602.12,INR,5.65
ACC00014508,CUST0000048,BR0013,Current,Dormant,2022-06-09,27799.95,INR,6.24
ACC00014509,CUST0007468,BR0025,Savings,Active,2019-09-02,7753.18,USD,6.59
ACC00014510,CUST0009458,BR0002,Current,Dormant,2023-05-31,19635.56,INR,3.87
ACC00014511,CUST0003576,BR0002,Savings,Active,2018-07-02,8135.68,INR,7.28
ACC00014512,CUST0001735,BR0002,Savings,Active,2018-10-04,11447.55,INR,5.74
ACC00014513,CUST0009314,BR0015,Current,Active,2023-09-24,124023.7,INR,6.12
ACC00014514,CUST0009008,BR0015,Savings,Active,2022-04-18,5265.63,INR,5.26
ACC00014515,CUST0005385,BR0018,Savings,Active,2024-03-30,25742.84,INR,7.99
ACC00014516,CUST0006329,BR0005,Savings,Active,2021-02-01,80961.99,INR,4.25
ACC00014517,CUST0009912,BR0026,Savings,Active,2021-03-20,38425.04,INR,8.06
ACC00014518,CUST0006927,BR0030,RD,Closed,2025-01-13,12830.05,INR,6.69
ACC00014519,CUST0008927,BR0014,Savings,Active,2018-07-02,5364.02,INR,7.4
ACC00014520,CUST0003517,BR0005,Savings,Active,2019-06-27,10874.55,INR,6.26
ACC00014521,CUST0001907,BR0040,NRI,Active,2025-06-08,12436.85,INR,4.33
ACC00014522,CUST0001263,BR0021,FD,Active,2018-07-07,207810.71,INR,7.06
ACC00014523,CUST0000558,BR0043,Savings,Active,2024-02-23,2532.52,INR,5.3
ACC00014524,CUST0006471,BR0008,Current,Active,2020-05-14,64367.28,INR,6.64
ACC00014525,CUST0003363,BR0006,Savings,Active,2021-03-14,18628.71,USD,3.78
ACC00014526,CUST0008048,BR0026,NRI,Dormant,2023-11-23,10931.25,INR,2.78
ACC00014527,CUST0000290,BR0004,Current,Dormant,2024-12-10,22010.86,INR,6.3
ACC00014528,CUST0002275,BR0030,Savings,Dormant,2023-04-13,97448.45,INR,7.75
ACC00014529,CUST0003871,BR0035,FD,Active,2025-10-02,77428.27,INR,7.08
ACC00014530,CUST0003596,BR0027,Savings,Active,2019-06-12,90241.64,INR,7.68
ACC00014531,CUST0004271,BR0027,Savings,Dormant,2022-01-18,54728.16,INR,2.59
ACC00014532,CUST0003713,BR0044,Current,Closed,2020-12-02,20844.97,INR,7.73
ACC00014533,CUST0000847,BR0043,Current,Active,2021-07-10,15597.99,INR,4.73
ACC00014534,CUST0002810,BR0005,Savings,Active,2023-11-12,721599.41,INR,3.14
ACC00014535,CUST0007875,BR0040,Savings,Active,2018-09-01,137087.53,INR,7.06
ACC00014536,CUST0004931,BR0011,FD,Active,2020-08-02,28630.89,USD,6.04
ACC00014537,CUST0007474,BR0043,FD,Active,2018-12-06,13243.74,INR,4.34
ACC00014538,CUST0004983,BR0035,Savings,Active,2019-07-30,54200.1,INR,7.85
ACC00014539,CUST0001920,BR0011,NRI,Active,2019-04-27,9507.46,INR,7.91
ACC00014540,CUST0007780,BR0038,Current,Active,2020-12-08,166951.74,INR,5.9
ACC00014541,CUST0000859,BR0038,Savings,Dormant,2025-11-10,55181.27,INR,8.03
ACC00014542,CUST0006897,BR0050,Savings,Active,2020-07-30,445194.82,INR,2.86
ACC00014543,CUST0001140,BR0005,Savings,Closed,2019-10-09,19237.24,INR,3.71
ACC00014544,CUST0007844,BR0037,Savings,Active,2022-05-20,758.37,INR,6.72
ACC00014545,CUST0005871,BR0037,Savings,Active,2020-05-04,84351.72,INR,3.65
ACC00014546,CUST0009227,BR0026,Savings,Active,2025-10-16,49653.39,INR,7.29
ACC00014547,CUST0008359,BR0033,Current,Dormant,2023-01-16,15559.7,USD,3.98
ACC00014548,CUST0007178,BR0033,Savings,Active,2025-08-21,69310.18,INR,6.92
ACC00014549,CUST0001824,BR0023,Current,Active,2021-10-07,29254.39,USD,7.67
ACC00014550,CUST0001972,BR0007,Savings,Active,2021-03-16,5665.82,INR,7.41
ACC00014551,CUST0008520,BR0032,Savings,Active,2023-11-09,40384.99,INR,3.34
ACC00014552,CUST0005167,BR0009,Savings,Active,2022-10-16,12551.32,INR,7.07
ACC00014553,CUST0003597,BR0016,Current,Active,2019-08-26,10329.59,INR,7.83
ACC00014554,CUST0005955,BR0009,Savings,Active,2023-06-11,102832.9,INR,4.45
ACC00014555,CUST0000821,BR0044,FD,Active,2021-12-06,24616.94,INR,5.26
ACC00014556,CUST0004495,BR0043,Current,Active,2023-10-27,11648.12,INR,8.43
ACC00014557,CUST0007925,BR0028,Current,Active,2024-09-21,50692.66,INR,8.22
ACC00014558,CUST0002779,BR0023,Savings,Active,2020-04-25,162599.28,INR,3.58
ACC00014559,CUST0002683,BR0012,Current,Active,2022-03-20,12016.97,INR,4.97
ACC00014560,CUST0000489,BR0042,Current,Active,2021-02-24,40383.5,INR,7.66
ACC00014561,CUST0009981,BR0009,Current,Active,2026-03-01,2140.7,INR,7.83
ACC00014562,CUST0004846,BR0045,Savings,Active,2024-01-15,57180.99,INR,4.79
ACC00014563,CUST0009583,BR0012,Savings,Active,2020-10-16,11038.66,INR,2.52
ACC00014564,CUST0001339,BR0009,RD,Active,2024-02-17,37840.12,USD,7.86
ACC00014565,CUST0001134,BR0019,Savings,Active,2024-02-24,81933.06,USD,4.97
ACC00014566,CUST0004652,BR0036,Savings,Dormant,2020-10-25,5044.74,INR,5.97
ACC00014567,CUST0003163,BR0033,NRI,Closed,2020-03-17,19681.82,INR,7.04
ACC00014568,CUST0000239,BR0013,Current,Active,2021-05-01,15971.85,INR,6.11
ACC00014569,CUST0007468,BR0002,Savings,Active,2024-04-22,12337.99,INR,3.97
ACC00014570,CUST0008962,BR0040,Savings,Active,2020-04-07,7289.59,INR,2.97
ACC00014571,CUST0007411,BR0044,Current,Active,2019-02-06,21979.99,INR,8.28
ACC00014572,CUST0007121,BR0025,Current,Active,2020-09-14,95568.32,INR,5.42
ACC00014573,CUST0004087,BR0013,Current,Active,2024-07-08,12365.4,INR,2.55
ACC00014574,CUST0000777,BR0013,Savings,Dormant,2022-10-27,33051.49,INR,6.77
ACC00014575,CUST0003779,BR0033,Current,Active,2025-07-31,376.92,INR,4.96
ACC00014576,CUST0005016,BR0027,Savings,Active,2024-08-01,13195.08,INR,3.51
ACC00014577,CUST0001734,BR0040,Savings,Active,2021-11-18,29573.06,INR,4.72
ACC00014578,CUST0002949,BR0037,Savings,Active,2020-09-01,18695.34,INR,4.63
ACC00014579,CUST0007236,BR0019,Savings,Active,2018-07-06,28684.81,INR,4.95
ACC00014580,CUST0001694,BR0022,Savings,Active,2019-08-10,3425.8,INR,6.55
ACC00014581,CUST0007396,BR0017,Current,Dormant,2023-08-04,8447.26,INR,2.67
ACC00014582,CUST0000947,BR0002,Current,Active,2021-01-12,20745.01,INR,4.85
ACC00014583,CUST0004256,BR0012,Savings,Active,2018-07-15,12949.58,INR,6.32
ACC00014584,CUST0004938,BR0033,RD,Active,2020-02-13,127820.66,INR,8.49
ACC00014585,CUST0006899,BR0028,FD,Active,2023-04-04,291318.98,INR,6.16
ACC00014586,CUST0001125,BR0026,Savings,Active,2024-07-12,6797.91,INR,8.05
ACC00014587,CUST0009441,BR0025,Current,Active,2025-07-19,8836.76,INR,4.72
ACC00014588,CUST0008747,BR0028,Current,Active,2023-10-22,74412.24,INR,5.38
ACC00014589,CUST0001389,BR0031,Savings,Active,2024-12-26,21785.16,INR,8.22
ACC00014590,CUST0008607,BR0044,Savings,Active,2023-05-15,17828.6,USD,4.77
ACC00014591,CUST0007646,BR0031,Current,Active,2021-10-30,56389.53,INR,6.68
ACC00014592,CUST0005143,BR0027,Current,Active,2023-09-13,4573.97,INR,2.99
ACC00014593,CUST0003648,BR0044,Savings,Active,2019-05-28,954226.95,INR,4.81
ACC00014594,CUST0000840,BR0001,Savings,Active,2024-05-04,41971.57,INR,3.96
ACC00014595,CUST0001207,BR0035,Current,Dormant,2023-12-15,236552.87,INR,3.96
ACC00014596,CUST0008848,BR0033,RD,Active,2019-08-23,214099.93,INR,6.92
ACC00014597,CUST0009848,BR0001,RD,Active,2018-12-29,8259.9,INR,4.57
ACC00014598,CUST0004873,BR0009,FD,Active,2020-02-15,4332.95,EUR,3.34
ACC00014599,CUST0000979,BR0033,Savings,Dormant,2024-05-11,6723.72,INR,8.16
ACC00014600,CUST0000551,BR0044,NRI,Active,2019-04-29,1458.88,INR,3.75
ACC00014601,CUST0008492,BR0037,Savings,Dormant,2023-02-16,66442.76,INR,8.49
ACC00014602,CUST0009513,BR0047,Savings,Active,2020-11-13,7287.11,INR,2.61
ACC00014603,CUST0005389,BR0015,Current,Active,2024-05-18,48505.47,INR,3.43
ACC00014604,CUST0003980,BR0015,NRI,Active,2020-01-10,9769.23,INR,6.19
ACC00014605,CUST0002096,BR0049,Savings,Active,2022-08-11,2286.61,INR,8.14
ACC00014606,CUST0000205,BR0029,Current,Active,2020-09-16,717927.43,INR,7.16
ACC00014607,CUST0008614,BR0041,Savings,Active,2023-06-05,6547.53,INR,4.57
ACC00014608,CUST0001986,BR0021,Current,Active,2021-06-18,12980.16,INR,6.18
ACC00014609,CUST0006464,BR0046,Current,Active,2024-08-07,21605.31,INR,8.42
ACC00014610,CUST0003747,BR0018,Savings,Active,2023-03-15,181792.68,INR,3.35
ACC00014611,CUST0007312,BR0016,Current,Active,2019-01-03,11211.95,INR,4.4
ACC00014612,CUST0001704,BR0029,Current,Active,2023-06-08,4274.51,INR,7.0
ACC00014613,CUST0006234,BR0041,Savings,Active,2023-11-09,5688.58,INR,4.53
ACC00014614,CUST0004025,BR0027,Savings,Active,2025-09-16,9744.23,INR,5.6
ACC00014615,CUST0003684,BR0015,FD,Dormant,2024-09-04,15408.46,INR,5.83
ACC00014616,CUST0008166,BR0047,Current,Active,2026-02-15,23578.76,INR,7.24
ACC00014617,CUST0001794,BR0009,Savings,Dormant,2019-11-15,49046.66,INR,7.56
ACC00014618,CUST0006102,BR0028,Savings,Active,2022-08-25,80774.34,INR,7.65
ACC00014619,CUST0005379,BR0002,Current,Closed,2022-07-01,59140.42,INR,6.96
ACC00014620,CUST0009903,BR0021,Savings,Dormant,2021-06-06,10151.08,INR,5.03
ACC00014621,CUST0006255,BR0011,Savings,Active,2018-10-11,34277.7,INR,7.37
ACC00014622,CUST0005659,BR0032,FD,Active,2018-12-24,46653.53,USD,5.42
ACC00014623,CUST0006079,BR0022,Savings,Active,2025-08-31,20372.37,INR,3.19
ACC00014624,CUST0000684,BR0035,Current,Closed,2019-01-05,8520.88,USD,4.13
ACC00014625,CUST0007176,BR0042,Savings,Dormant,2022-06-03,27571.67,INR,5.44
ACC00014626,CUST0000023,BR0041,Current,Dormant,2021-07-04,18990.55,INR,3.35
ACC00014627,CUST0005766,BR0016,Savings,Dormant,2026-01-13,122124.68,INR,5.67
ACC00014628,CUST0009625,BR0031,FD,Active,2022-05-26,11545.51,USD,5.95
ACC00014629,CUST0006715,BR0010,Current,Dormant,2021-01-18,13004.68,INR,7.82
ACC00014630,CUST0001792,BR0040,Savings,Active,2020-11-17,67260.88,INR,4.03
ACC00014631,CUST0006032,BR0036,Current,Active,2021-10-11,31911.24,INR,6.9
ACC00014632,CUST0005455,BR0021,Savings,Closed,2019-02-11,81892.26,INR,8.35
ACC00014633,CUST0004783,BR0008,Current,Dormant,2025-04-16,32689.43,INR,7.41
ACC00014634,CUST0003496,BR0047,Current,Active,2024-03-13,11506.52,INR,6.37
ACC00014635,CUST0005267,BR0042,Savings,Active,2024-06-10,382287.09,INR,6.33
ACC00014636,CUST0008187,BR0044,Savings,Dormant,2024-07-20,3060.56,INR,7.3
ACC00014637,CUST0000752,BR0047,Savings,Active,2026-02-26,40305.4,INR,5.38
ACC00014638,CUST0007596,BR0033,Savings,Active,2023-01-19,21618.16,INR,5.97
ACC00014639,CUST0003427,BR0040,Savings,Active,2018-08-29,4942.16,INR,6.25
ACC00014640,CUST0008858,BR0022,Savings,Active,2024-03-07,64258.16,INR,4.83
ACC00014641,CUST0008500,BR0030,Savings,Active,2026-02-08,58719.71,INR,3.19
ACC00014642,CUST0001869,BR0023,Savings,Active,2021-11-30,105739.35,INR,2.51
ACC00014643,CUST0008495,BR0015,Savings,Dormant,2022-11-28,55150.83,USD,7.63
ACC00014644,CUST0000712,BR0047,RD,Active,2025-01-05,22976.03,INR,2.54
ACC00014645,CUST0000526,BR0043,Savings,Active,2019-02-21,1245399.73,INR,2.55
ACC00014646,CUST0007322,BR0026,Current,Active,2024-09-14,3586.2,INR,5.06
ACC00014647,CUST0008952,BR0016,Savings,Active,2023-02-18,58490.91,INR,4.83
ACC00014648,CUST0004702,BR0010,Savings,Active,2022-06-02,48556.81,INR,3.6
ACC00014649,CUST0002547,BR0036,Current,Active,2019-09-13,147076.76,INR,6.07
ACC00014650,CUST0007912,BR0028,Savings,Active,2025-08-22,63158.08,INR,4.23
ACC00014651,CUST0008298,BR0042,FD,Dormant,2023-03-16,45721.1,INR,6.85
ACC00014652,CUST0008077,BR0026,Current,Active,2021-04-11,39458.01,INR,5.38
ACC00014653,CUST0004836,BR0031,Current,Active,2025-10-08,60996.9,INR,5.45
ACC00014654,CUST0000907,BR0018,NRI,Active,2022-01-07,267554.61,USD,6.8
ACC00014655,CUST0006302,BR0017,FD,Active,2023-12-13,4745.1,INR,4.81
ACC00014656,CUST0006389,BR0048,Savings,Active,2024-07-01,4578.68,INR,6.42
ACC00014657,CUST0003666,BR0032,Current,Active,2021-08-28,8892.13,INR,8.39
ACC00014658,CUST0005655,BR0039,Current,Closed,2018-10-02,5582.97,INR,7.37
ACC00014659,CUST0008262,BR0005,Savings,Active,2018-06-09,58724.95,INR,7.72
ACC00014660,CUST0002926,BR0042,Current,Active,2019-02-11,91055.42,INR,3.26
ACC00014661,CUST0009291,BR0029,Savings,Dormant,2018-08-27,5216.6,INR,3.46
ACC00014662,CUST0000135,BR0036,Savings,Active,2021-11-11,3878.51,INR,8.11
ACC00014663,CUST0008111,BR0039,NRI,Active,2023-08-03,10663.47,INR,7.78
ACC00014664,CUST0000737,BR0050,Current,Dormant,2024-12-07,3239.38,INR,6.64
ACC00014665,CUST0007034,BR0011,Current,Active,2020-08-21,5677.56,INR,5.47
ACC00014666,CUST0008330,BR0033,Savings,Dormant,2020-05-12,158638.58,INR,3.58
ACC00014667,CUST0001877,BR0004,Savings,Active,2022-05-05,13626.68,INR,3.29
ACC00014668,CUST0006857,BR0048,FD,Active,2024-05-02,129390.08,INR,6.89
ACC00014669,CUST0003959,BR0033,Current,Active,2025-07-02,8514.99,INR,6.52
ACC00014670,CUST0001438,BR0001,Savings,Active,2025-03-17,2591.64,INR,3.08
ACC00014671,CUST0005552,BR0021,Savings,Active,2024-09-07,39309.22,USD,2.73
ACC00014672,CUST0002288,BR0017,Current,Active,2019-04-02,7917.71,INR,3.77
ACC00014673,CUST0006681,BR0034,Savings,Active,2018-07-26,38096.01,INR,3.78
ACC00014674,CUST0000217,BR0029,Savings,Dormant,2020-03-02,88880.01,INR,7.15
ACC00014675,CUST0002929,BR0003,Savings,Active,2026-02-09,264564.88,INR,5.46
ACC00014676,CUST0003084,BR0049,Current,Active,2026-02-14,30373.34,INR,6.3
ACC00014677,CUST0006651,BR0024,Current,Dormant,2022-05-02,825311.34,INR,4.63
ACC00014678,CUST0006562,BR0034,Savings,Dormant,2021-05-23,68087.27,USD,3.63
ACC00014679,CUST0000387,BR0002,Savings,Active,2020-02-08,26469.2,INR,5.89
ACC00014680,CUST0005254,BR0031,Current,Dormant,2023-02-04,75520.89,INR,6.62
ACC00014681,CUST0005435,BR0040,Current,Active,2026-01-28,1593.26,INR,3.93
ACC00014682,CUST0000923,BR0007,Savings,Active,2024-01-19,19625.2,INR,8.24
ACC00014683,CUST0008228,BR0029,Savings,Active,2023-07-25,3455.04,INR,5.13
ACC00014684,CUST0009021,BR0011,Savings,Dormant,2020-10-30,102562.03,INR,7.77
ACC00014685,CUST0009828,BR0043,Savings,Closed,2020-08-28,43721.78,INR,3.67
ACC00014686,CUST0003265,BR0025,Savings,Active,2025-03-04,5247.87,INR,2.67
ACC00014687,CUST0006826,BR0019,Savings,Active,2022-04-12,1126.14,INR,6.36
ACC00014688,CUST0005262,BR0011,RD,Dormant,2020-09-06,43204.41,INR,2.84
ACC00014689,CUST0006392,BR0045,Savings,Active,2025-03-05,2695.08,INR,6.24
ACC00014690,CUST0002369,BR0035,Savings,Active,2020-01-10,24188.33,INR,5.35
ACC00014691,CUST0005644,BR0033,Savings,Dormant,2020-09-28,354785.26,INR,6.45
ACC00014692,CUST0003458,BR0005,Savings,Active,2020-09-03,57612.41,INR,3.0
ACC00014693,CUST0003939,BR0035,NRI,Dormant,2018-08-25,3494.43,INR,4.49
ACC00014694,CUST0009677,BR0003,Current,Closed,2025-02-20,18976.13,INR,5.9
ACC00014695,CUST0008515,BR0031,Current,Active,2023-05-07,41175.79,INR,7.76
ACC00014696,CUST0005933,BR0012,Savings,Active,2019-10-17,21150.53,INR,6.13
ACC00014697,CUST0009353,BR0004,FD,Active,2021-05-25,42252.54,INR,3.5
ACC00014698,CUST0009885,BR0032,FD,Active,2023-01-10,27110.76,INR,4.65
ACC00014699,CUST0006205,BR0050,Current,Dormant,2021-03-22,19093.59,USD,2.78
ACC00014700,CUST0001825,BR0050,Savings,Active,2024-01-01,2961.44,INR,5.92
ACC00014701,CUST0002967,BR0024,Savings,Closed,2023-11-14,19996.75,INR,3.52
ACC00014702,CUST0006472,BR0036,Savings,Dormant,2022-03-21,33540.91,INR,6.48
ACC00014703,CUST0002216,BR0002,Savings,Active,2024-06-15,4994.34,EUR,7.17
ACC00014704,CUST0002406,BR0005,Current,Active,2022-02-24,52805.19,INR,2.9
ACC00014705,CUST0002916,BR0012,Savings,Active,2021-01-24,11428.95,INR,2.78
ACC00014706,CUST0000683,BR0025,Current,Active,2020-10-03,59232.55,INR,6.42
ACC00014707,CUST0006228,BR0041,FD,Active,2025-07-01,28596.09,INR,7.88
ACC00014708,CUST0004922,BR0024,Savings,Active,2024-04-03,3721.18,INR,8.48
ACC00014709,CUST0005616,BR0025,Current,Active,2018-03-11,73834.69,INR,2.74
ACC00014710,CUST0003070,BR0044,Savings,Active,2018-04-02,6956.75,INR,7.59
ACC00014711,CUST0003968,BR0045,Current,Active,2021-12-19,24475.64,INR,7.1
ACC00014712,CUST0009124,BR0045,Savings,Closed,2025-08-25,142253.38,INR,2.51
ACC00014713,CUST0002529,BR0018,Savings,Active,2022-01-29,20151.79,INR,6.37
ACC00014714,CUST0008838,BR0020,Savings,Active,2024-07-28,14967.78,INR,6.59
ACC00014715,CUST0007456,BR0033,Current,Active,2023-10-09,9595.09,INR,2.94
ACC00014716,CUST0004289,BR0029,Current,Active,2023-09-10,1561.28,INR,4.74
ACC00014717,CUST0008692,BR0029,Savings,Active,2021-04-09,4355.85,INR,6.19
ACC00014718,CUST0008861,BR0022,FD,Active,2024-07-22,21803.28,INR,4.36
ACC00014719,CUST0004671,BR0012,Current,Active,2023-06-17,9630.6,INR,5.8
ACC00014720,CUST0005657,BR0034,Savings,Active,2018-11-24,74806.67,INR,3.85
ACC00014721,CUST0002039,BR0004,Savings,Active,2022-09-24,9665.48,EUR,6.37
ACC00014722,CUST0000317,BR0005,Current,Dormant,2024-01-02,6484.71,INR,3.61
ACC00014723,CUST0002648,BR0010,FD,Active,2024-05-24,62244.53,INR,3.9
ACC00014724,CUST0009179,BR0022,Savings,Active,2026-01-25,25952.43,INR,6.87
ACC00014725,CUST0005658,BR0025,NRI,Dormant,2023-10-11,12376.4,INR,3.25
ACC00014726,CUST0007446,BR0001,NRI,Active,2021-10-11,954.31,INR,5.54
ACC00014727,CUST0006073,BR0010,Savings,Active,2022-03-06,10278.61,INR,7.15
ACC00014728,CUST0005950,BR0015,Current,Active,2024-11-05,62758.17,INR,7.04
ACC00014729,CUST0004474,BR0040,Savings,Active,2024-05-25,6321.28,INR,5.59
ACC00014730,CUST0002166,BR0031,Savings,Active,2023-07-10,44011.61,INR,7.26
ACC00014731,CUST0001938,BR0017,Current,Active,2025-07-15,91710.05,INR,4.89
ACC00014732,CUST0003871,BR0012,Current,Dormant,2025-06-03,2371.8,EUR,8.25
ACC00014733,CUST0006170,BR0005,Savings,Active,2018-10-15,16811.48,INR,5.29
ACC00014734,CUST0004335,BR0038,Savings,Active,2023-01-24,10903.06,INR,8.36
ACC00014735,CUST0007277,BR0048,Savings,Active,2025-03-04,7915.66,INR,7.47
ACC00014736,CUST0005210,BR0039,Current,Active,2020-12-19,13521.1,INR,2.5
ACC00014737,CUST0008574,BR0009,Savings,Active,2024-04-22,185455.07,INR,4.33
ACC00014738,CUST0002841,BR0017,Current,Active,2019-10-01,3790.47,INR,4.36
ACC00014739,CUST0001656,BR0029,Current,Active,2019-12-19,8740.83,USD,3.59
ACC00014740,CUST0007860,BR0042,Savings,Active,2024-02-21,102357.81,INR,4.32
ACC00014741,CUST0005138,BR0017,Savings,Active,2020-03-13,7596.56,INR,4.79
ACC00014742,CUST0000664,BR0046,Current,Active,2026-02-26,29383.29,INR,7.07
ACC00014743,CUST0000502,BR0014,Savings,Active,2024-07-23,24225.66,INR,8.12
ACC00014744,CUST0000620,BR0020,Savings,Active,2021-10-17,591883.57,INR,5.9
ACC00014745,CUST0005775,BR0047,Current,Active,2018-10-30,296726.72,INR,8.04
ACC00014746,CUST0001920,BR0027,Savings,Dormant,2020-11-06,67354.61,INR,6.92
ACC00014747,CUST0006920,BR0039,Savings,Active,2018-04-18,25976.64,INR,7.16
ACC00014748,CUST0000217,BR0048,Savings,Active,2019-02-09,16304.34,INR,8.02
ACC00014749,CUST0006168,BR0020,FD,Active,2021-08-02,1933.73,INR,4.51
ACC00014750,CUST0005614,BR0023,Savings,Active,2018-07-28,108645.9,INR,4.28
ACC00014751,CUST0005882,BR0009,Savings,Active,2021-02-04,34143.14,INR,6.78
ACC00014752,CUST0005096,BR0049,Savings,Active,2019-03-05,264103.87,INR,4.18
ACC00014753,CUST0006517,BR0019,Savings,Active,2023-01-23,475317.73,INR,5.58
ACC00014754,CUST0005953,BR0032,Current,Active,2019-09-07,49319.9,INR,4.43
ACC00014755,CUST0005658,BR0012,Savings,Active,2022-01-15,10463.23,INR,4.16
ACC00014756,CUST0008522,BR0002,Savings,Active,2023-03-04,65219.5,INR,4.43
ACC00014757,CUST0007322,BR0036,Current,Active,2022-08-10,129849.13,INR,8.35
ACC00014758,CUST0005954,BR0021,NRI,Active,2018-09-14,30937.67,USD,7.55
