customer_id,first_name,last_name,gender,dob,email,phone,city,segment,kyc_status,created_at
CUST0008969,Amara,Parmer,M,1980-04-20,chanderxiti@example.org,0913565902,Kolkata,Retail,Pending,2022-03-14
CUST0008970,Vrishti,Cherian,M,1996-12-09,lkumar@example.com,+910925432941,Mumbai,Corporate,Verified,2024-06-08
CUST0008971,Urishilla,Lad,F,2000-07-11,ekalingaravi@example.org,+918751797136,Hyderabad,Retail,Verified,2024-03-15
CUST0008972,Manya,Mangat,Other,2006-02-05,merchantvyanjana@example.com,00383715868,Hyderabad,Premium,Pending,2022-01-30
CUST0008973,Michael,Sachar,M,1987-07-31,mkohli@example.com,0237242622,Mumbai,Premium,Verified,2021-11-09
CUST0008974,Bhavya,Apte,M,1978-10-21,anvibajaj@example.org,3108596620,Chennai,Premium,Verified,2023-02-25
CUST0008975,Chaaya,Gala,F,1982-12-30,msami@example.com,08807571831,Lucknow,Retail,Verified,2022-08-02
CUST0008976,Imaran,Sachar,F,1980-10-20,,9655341423,Mumbai,Retail,Verified,2023-07-01
CUST0008977,Arunima,Khalsa,M,1955-04-09,inaidu@example.com,+918953937629,Mumbai,Retail,Verified,2021-06-20
CUST0008978,Naveen,Rama,F,1986-05-01,daniel53@example.com,2615641760,Kolkata,HNI,Verified,2022-06-04
CUST0008979,Nandini,Kalita,F,1979-12-24,tanmayi65@example.org,+915774071752,Kolkata,Premium,Failed,2023-11-06
CUST0008980,Upasna,Vyas,F,1979-02-24,ekaja54@example.org,01482992714,Bangalore,Retail,Verified,2023-11-08
CUST0008981,Ladli,Sood,F,1979-09-03,jaggibakhshi@example.com,02787510154,Kolkata,Retail,Verified,2023-05-02
CUST0008982,Zashil,Narasimhan,F,1997-04-29,pathakonveer@example.net,+914087402895,Bangalore,Premium,Verified,2023-06-16
CUST0008983,Guneet,Bose,M,1992-04-27,pallanirja@example.com,+913122342331,Delhi,Retail,Verified,2025-08-27
CUST0008984,Rehaan,Ramaswamy,F,1960-12-07,guhaidika@example.net,+913792272417,Lucknow,Corporate,Verified,2023-04-23
CUST0008985,Charita,Gulati,M,1969-12-24,butalaoscar@example.com,8066579999,Chennai,Retail,Verified,2023-07-16
CUST0008986,Meghana,Tank,F,1961-05-27,cdube@example.net,+912292298155,Lucknow,Retail,Verified,2025-02-19
CUST0008987,Wridesh,Buch,M,1978-09-22,cupadhyay@example.com,05681050827,Bangalore,Retail,Verified,2023-06-04
CUST0008988,Upadhriti,Bhattacharyya,F,2006-10-13,zayan56@example.com,07367149482,Kolkata,Premium,Verified,2021-09-13
CUST0008989,Nitara,Ganesh,M,1982-09-30,sgera@example.com,4096691355,Mumbai,Retail,Verified,2023-01-18
CUST0008990,Chaitaly,Handa,F,1991-06-02,madhavivohra@example.com,0336292585,Pune,Retail,Pending,2022-09-07
CUST0008991,Jasmit,Sha,M,1975-01-09,owen31@example.com,05828468197,Delhi,Retail,Verified,2023-06-13
CUST0008992,Falguni,Raju,F,1986-05-22,egarg@example.net,06451605193,Ahmedabad,Premium,Pending,2024-01-18
CUST0008993,Chaman,Bava,F,1994-03-12,bkanda@example.org,+915281725590,Hyderabad,Retail,Verified,2022-11-22
CUST0008994,Sara,Balay,F,1982-11-07,vnanda@example.net,4692538166,Bangalore,Retail,Pending,2021-04-08
CUST0008995,Xavier,Mandal,F,1973-07-14,gagankakar@example.net,+919657489624,Lucknow,Retail,Verified,2022-01-23
CUST0008996,Arjun,Palan,M,1984-11-29,tswamy@example.com,+910636184887,Kolkata,HNI,Verified,2023-10-11
CUST0008997,Pooja,Ram,F,2007-10-19,bakhshikhare@example.org,+912919776419,Delhi,Retail,Verified,2023-02-26
CUST0008998,Abha,Upadhyay,F,1966-01-24,shankerwahab@example.com,+919794362781,Hyderabad,Premium,Verified,2023-05-18
CUST0008999,Aahana,Dara,F,1954-01-13,unnatiatwal@example.net,09139611912,Ahmedabad,Premium,Verified,2022-11-03
CUST0009000,Xavier,Menon,F,1992-07-31,bawayash@example.com,01033298704,Mumbai,Premium,Verified,2022-07-27
CUST0009001,Oliver,Ranganathan,F,1987-11-01,sahnibhavini@example.net,+912190663454,Mumbai,Premium,Verified,2024-05-13
CUST0009002,Tanish,Varkey,M,1956-12-17,fitansolanki@example.net,3136661588,Bangalore,Retail,Verified,2024-02-28
CUST0009003,Kiaan,Thaman,F,2004-12-13,zaitrabehl@example.net,6520658655,Bangalore,Retail,Verified,2025-11-07
CUST0009004,Siddharth,Shere,F,1959-10-16,knigam@example.org,01529333383,Kolkata,Retail,Verified,2022-08-13
CUST0009005,Zayan,Kumar,F,1977-04-04,sulegaurang@example.net,04136221420,Pune,Retail,Failed,2023-07-30
CUST0009006,Hema,Basu,F,1992-07-09,praneelmallick@example.net,01378101980,Kolkata,HNI,Verified,2025-07-25
CUST0009007,Indira,Deep,M,1984-11-02,pillaywishi@example.com,00631344421,Chennai,HNI,Verified,2024-12-19
CUST0009008,Neha,Luthra,M,1987-05-14,chanchal64@example.com,+917685472810,Delhi,Premium,Verified,2022-01-01
CUST0009009,Adweta,Nair,M,1988-09-23,poojamaster@example.net,03090749970,Delhi,HNI,Verified,2026-01-06
CUST0009010,Anusha,Parikh,M,2002-11-26,owen91@example.net,8699872489,Lucknow,Corporate,Verified,2021-05-17
CUST0009011,Jai,Kulkarni,F,1966-09-30,reva34@example.org,9455988064,Mumbai,Premium,Verified,2025-08-31
CUST0009012,Ikshita,Borah,F,1954-02-12,mallickqushi@example.org,+911690667373,Jaipur,Retail,Verified,2021-08-31
CUST0009013,Abha,Raj,M,2002-12-14,arin94@example.net,+912675741449,Kolkata,Retail,Pending,2025-06-08
CUST0009014,Rayaan,Shetty,M,2003-07-31,anika18@example.net,4237059623,Lucknow,HNI,Pending,2024-10-13
CUST0009015,Owen,Bhatnagar,F,2005-12-30,hanspatrick@example.com,+912939954548,Bangalore,Premium,Pending,2026-02-28
CUST0009016,Rajata,Dutta,F,1968-10-18,oakutkarsh@example.org,+911902593121,Delhi,Premium,Verified,2021-05-02
CUST0009017,Anita,Patil,F,1961-04-03,echada@example.com,3422120418,Bangalore,Retail,Verified,2022-04-02
CUST0009018,Tanish,Krishna,F,2005-06-05,pdewan@example.net,0734745254,Kolkata,Retail,Verified,2024-09-15
CUST0009019,Rajeshri,Narang,F,1973-06-11,tbasak@example.org,+918004899118,Hyderabad,Retail,Verified,2022-11-18
CUST0009020,Ridhi,Kapoor,M,1978-02-04,eesha45@example.net,6995773839,Bangalore,Retail,Verified,2024-01-14
CUST0009021,Jeet,Swamy,M,1977-12-18,gparekh@example.net,08540695948,Jaipur,HNI,Verified,2021-10-05
CUST0009022,Vritti,Bhalla,M,1970-11-29,duttjackson@example.com,04992361746,Delhi,Retail,Verified,2025-04-18
CUST0009023,Ira,Pandey,M,1960-05-26,charfaras@example.com,0381365312,Kolkata,Retail,Verified,2023-03-19
CUST0009024,Jagat,Puri,F,1964-04-07,jchaudhary@example.org,+911228476910,Lucknow,Retail,Verified,2023-08-29
CUST0009025,Hitesh,Nadkarni,F,1969-03-17,choudhurychristopher@example.com,+914871736287,Pune,Retail,Verified,2024-03-30
CUST0009026,Frederick,Bhavsar,M,1998-11-21,kapurikshita@example.org,07420270168,Pune,Retail,Verified,2021-06-01
CUST0009027,Reva,Dar,M,1979-04-20,,07414278946,Kolkata,Corporate,Pending,2025-10-07
CUST0009028,Banjeet,Saha,M,1961-12-23,ganga69@example.net,2582886208,Pune,Premium,Verified,2022-08-04
CUST0009029,Samuel,Goel,F,1988-06-11,jdey@example.org,+915016158943,Delhi,Premium,Verified,2024-08-02
CUST0009030,Darsh,Chandran,F,1966-06-10,zgole@example.net,9013483372,Hyderabad,HNI,Verified,2023-03-22
CUST0009031,Pallavi,Iyer,M,1981-09-25,fbhasin@example.com,6557659386,Bangalore,Corporate,Verified,2026-01-26
CUST0009032,Peter,Borra,M,1965-09-20,chamelidatta@example.net,8807073614,Jaipur,Retail,Verified,2022-10-05
CUST0009033,Nicholas,Menon,F,1956-10-18,kritikahanda@example.com,08915912618,Ahmedabad,Retail,Verified,2024-11-28
CUST0009034,Vyanjana,Rege,F,1975-05-14,isaac04@example.org,+914073308166,Lucknow,Retail,Verified,2021-10-07
CUST0009035,Vasatika,Mani,M,1960-08-17,zayankala@example.org,+917340551057,Delhi,Retail,Verified,2023-02-26
CUST0009036,Harsh,Sundaram,F,1956-12-08,gsuresh@example.com,2944252305,Mumbai,Retail,Verified,2023-09-07
CUST0009037,Falan,Hari,F,1979-11-04,qasimparikh@example.org,2152037003,Chennai,Retail,Failed,2024-07-25
CUST0009038,Oliver,Sharma,M,1955-04-06,charita68@example.net,+912669783933,Chennai,Retail,Verified,2021-07-03
CUST0009039,Keya,Murty,M,1952-07-31,rattirushil@example.org,+911972525494,Lucknow,HNI,Verified,2021-09-08
CUST0009040,Joshua,Zachariah,M,2007-08-27,krishbalendra@example.org,+910273166871,Delhi,Premium,Verified,2023-09-06
CUST0009041,Nathaniel,Bala,F,1960-02-27,dakshajoshi@example.org,+919967699043,Kolkata,Retail,Verified,2025-10-06
CUST0009042,Ryan,Prashad,Other,1973-04-20,quincysrivastava@example.org,+915716899099,Bangalore,Premium,Verified,2026-01-03
CUST0009043,Vritti,Dara,F,1991-04-20,ldada@example.com,09551212889,Kolkata,Premium,Verified,2023-10-10
CUST0009044,Vasana,Kaur,F,1955-04-10,schadha@example.com,+914361165007,Kolkata,Retail,Pending,2022-04-05
CUST0009045,Unni,Chakraborty,F,1961-11-27,ekade@example.org,+915132481048,Mumbai,Premium,Verified,2021-04-15
CUST0009046,Guneet,Dube,F,1966-05-27,owen56@example.com,01150955480,Pune,Retail,Verified,2024-10-31
CUST0009047,Wahab,Samra,F,1980-02-14,gouryutika@example.com,07189122588,Chennai,Retail,Failed,2024-04-12
CUST0009048,Girik,Iyengar,M,1983-10-26,krishnachameli@example.net,+910220380458,Ahmedabad,Retail,Verified,2025-07-23
CUST0009049,Umang,Shanker,F,1989-03-21,yutika89@example.com,02956808918,Ahmedabad,Retail,Verified,2021-06-17
CUST0009050,Qarin,Swamy,F,1993-09-03,walivihaan@example.com,+918535187604,Bangalore,Retail,Verified,2021-10-16
CUST0009051,Wriddhish,Varty,F,2002-10-10,hkorpal@example.com,+914680871078,Chennai,Retail,Verified,2021-07-15
CUST0009052,Jai,Kalla,M,1961-12-01,mandabahadurjit@example.org,+916261442041,Mumbai,HNI,Failed,2023-03-11
CUST0009053,Devika,Verma,F,1958-01-09,anthony03@example.com,4840433392,Lucknow,Premium,Verified,2021-07-18
CUST0009054,Ansh,Banik,F,1989-01-10,qdara@example.org,08630531020,Delhi,Premium,Verified,2022-11-03
CUST0009055,Chanakya,Goyal,M,1979-10-06,iratta@example.com,3547937453,Kolkata,Premium,Verified,2024-04-05
CUST0009056,Neelima,Badami,F,1960-01-23,qadim11@example.org,02449788812,Kolkata,Premium,Verified,2021-07-07
CUST0009057,Gaurav,Sachdev,M,1971-05-20,sarthakpathak@example.org,07443954208,Jaipur,Retail,Verified,2023-06-04
CUST0009058,Karan,Dada,F,1959-06-24,gardecharvi@example.org,3873769082,Lucknow,HNI,Pending,2025-06-17
CUST0009059,Aarna,Jayaraman,F,1958-03-19,madhavitalwar@example.com,+911018843536,Jaipur,Premium,Verified,2024-05-20
CUST0009060,Isaac,Dugar,F,1968-03-12,peterkant@example.org,+915892533506,Jaipur,Retail,Verified,2021-07-30
CUST0009061,Wishi,Bobal,M,1952-11-13,amoltalwar@example.org,5980377740,Pune,Retail,Verified,2025-07-07
CUST0009062,Aahana,Kara,M,1993-05-19,hamsinisagar@example.net,1073308062,Ahmedabad,Premium,Verified,2025-05-10
CUST0009063,Lakshit,Mandal,F,1951-11-25,zkaur@example.org,5342241278,Jaipur,Retail,Pending,2025-05-31
CUST0009064,Ekansh,Jhaveri,M,1953-09-04,jeevika80@example.net,+910615282482,Kolkata,Retail,Verified,2023-08-29
CUST0009065,Bimala,Verma,F,1999-07-18,ekalingazachariah@example.com,2416215718,Chennai,Retail,Verified,2022-09-04
CUST0009066,Anika,Palla,M,1950-05-30,ekansh06@example.com,+917339149173,Chennai,HNI,Verified,2021-08-31
CUST0009067,Yahvi,Naidu,F,1970-05-29,zrastogi@example.com,01910908706,Pune,Retail,Verified,2025-04-13
CUST0009068,Advik,Karnik,F,1969-09-15,chadaekbal@example.net,+919282766330,Chennai,Retail,Verified,2024-12-31
CUST0009069,Anirudh,Gala,M,1966-08-09,vohrachandran@example.net,+918459774826,Kolkata,Retail,Verified,2024-07-04
CUST0009070,Krishna,Arora,F,1988-11-05,bhavani82@example.org,03978142048,Ahmedabad,Premium,Verified,2026-02-21
CUST0009071,Vansha,Sane,F,1964-04-23,vasagautami@example.com,+917060054817,Ahmedabad,HNI,Verified,2022-05-22
CUST0009072,Kalpit,Barad,F,1979-05-06,thamanlakshmi@example.org,1521165921,Ahmedabad,Retail,Verified,2024-08-17
CUST0009073,Anirudh,Arora,M,1993-09-09,lbuch@example.com,0720876271,Delhi,Retail,Pending,2025-08-14
CUST0009074,Ansh,Dube,F,1983-03-31,chaaya88@example.net,9974398156,Lucknow,Retail,Failed,2022-11-05
CUST0009075,Pushti,Tak,M,1991-09-07,ishanvi67@example.org,9868462576,Delhi,Premium,Verified,2023-03-08
CUST0009076,Harsh,Mishra,M,1970-04-15,umang95@example.net,0797422832,Delhi,Premium,Verified,2022-03-19
CUST0009077,Harini,Ratta,M,1977-08-06,zperi@example.net,+910706648990,Delhi,Premium,Verified,2021-08-03
CUST0009078,Peter,Wali,F,1993-04-27,ykothari@example.net,4354624588,Chennai,Retail,Verified,2022-06-04
CUST0009079,Sudiksha,Srinivasan,M,1977-02-02,imaran07@example.org,08099151646,Hyderabad,Retail,Verified,2021-12-25
CUST0009080,Harita,Nath,F,1970-01-11,ythaman@example.net,9572525560,Chennai,Retail,Pending,2025-12-30
CUST0009081,Triveni,Nagy,M,1951-07-03,chadawaida@example.org,08285974420,Hyderabad,Corporate,Verified,2022-03-26
CUST0009082,Utkarsh,Mitra,M,1960-06-03,,0576692762,Chennai,Premium,Verified,2021-07-05
CUST0009083,Shravya,Kakar,M,1972-07-15,santonveer@example.com,7225841229,Kolkata,Premium,Verified,2021-08-05
CUST0009084,Upkaar,Shah,M,1984-05-04,,09273598249,Lucknow,HNI,Verified,2024-02-11
CUST0009085,Wriddhish,Sabharwal,F,1988-10-28,murtygarima@example.org,09200930708,Mumbai,HNI,Verified,2025-09-05
CUST0009086,Ganga,Bhardwaj,M,1959-01-20,samarth20@example.org,+917761325844,Mumbai,Retail,Pending,2023-09-04
CUST0009087,Nachiket,Narang,M,1984-01-15,fiyaz17@example.org,+913413550184,Delhi,Retail,Verified,2022-04-24
CUST0009088,Eta,Trivedi,M,1996-05-19,shethjasmit@example.net,4368137855,Mumbai,HNI,Verified,2025-01-18
CUST0009089,Ranveer,Kapadia,M,1989-04-29,rachanahayer@example.net,00765402307,Lucknow,Corporate,Verified,2023-05-02
CUST0009090,Neel,Sekhon,M,1997-09-05,banikorinder@example.com,+913661468995,Lucknow,Retail,Verified,2024-02-12
CUST0009091,Naveen,Tiwari,F,1958-03-21,owensarma@example.org,5259371800,Bangalore,HNI,Verified,2025-02-06
CUST0009092,Sanaya,Lanka,F,2005-03-21,neel71@example.org,04786748108,Pune,Retail,Verified,2024-08-28
CUST0009093,Yauvani,Lal,F,1986-05-14,meghana78@example.org,3566846660,Lucknow,Retail,Verified,2025-09-19
CUST0009094,Noah,Mitter,F,2001-05-21,rehaan51@example.com,0212683516,Pune,Retail,Verified,2022-03-18
CUST0009095,Utkarsh,Balan,F,1985-01-06,ppanchal@example.net,+915724307529,Mumbai,Premium,Verified,2025-08-21
CUST0009096,Hemangini,Bahri,F,1999-06-15,advikthaman@example.org,07229548243,Pune,Premium,Pending,2025-07-19
CUST0009097,Ekantika,Kurian,M,1991-05-22,radhikaoak@example.org,+913081228963,Hyderabad,Premium,Verified,2025-06-25
CUST0009098,Ayaan,Mukhopadhyay,M,1977-02-11,charitadhawan@example.com,01951343070,Kolkata,Retail,Pending,2025-09-29
CUST0009099,Xiti,Modi,M,1958-07-23,manneagastya@example.com,09277802004,Pune,Retail,Verified,2022-05-20
CUST0009100,Warjas,Chada,M,1973-09-29,hbanerjee@example.org,+918014241333,Kolkata,HNI,Verified,2025-03-25
CUST0009101,Yug,Bhardwaj,M,1985-02-25,reva45@example.net,05869526817,Delhi,Retail,Verified,2023-05-18
CUST0009102,Yadavi,Bobal,F,2006-01-23,ybanik@example.net,6403681975,Mumbai,Premium,Verified,2024-12-30
CUST0009103,Jasmit,Rajagopalan,M,2001-09-21,trege@example.net,+918769395717,Kolkata,Premium,Verified,2023-05-28
CUST0009104,Ubika,Gill,Other,1999-12-15,bordewarhi@example.net,+918473652507,Jaipur,Premium,Verified,2023-01-27
CUST0009105,Udant,Walia,M,1997-03-30,,01753713535,Delhi,Corporate,Verified,2021-08-02
CUST0009106,Advay,Jani,M,1985-01-18,jackbains@example.org,00276405091,Kolkata,Retail,Verified,2024-04-01
CUST0009107,Riya,Mallick,Other,1954-02-25,xparekh@example.org,+914653595121,Bangalore,Premium,Verified,2021-10-18
CUST0009108,Zaid,Manne,F,1992-02-27,warda83@example.net,+912812200833,Pune,Retail,Verified,2022-03-11
CUST0009109,Bimala,Sidhu,M,1968-01-20,gagan69@example.com,+915616053875,Bangalore,Retail,Verified,2024-09-09
CUST0009110,Tejas,Cheema,F,2001-09-19,igour@example.com,2792781757,Lucknow,Retail,Verified,2021-11-14
CUST0009111,Ishwar,Kale,F,1968-01-08,zashil34@example.com,0702964833,Hyderabad,Retail,Verified,2025-05-11
CUST0009112,Zaid,Rattan,M,1968-11-03,cvenkataraman@example.com,02782472768,Delhi,HNI,Verified,2022-02-10
CUST0009113,Fiyaz,Dhawan,M,1989-04-01,sarinshravya@example.net,01779717963,Ahmedabad,Premium,Verified,2024-12-11
CUST0009114,Sachi,Oommen,F,1958-08-03,rmistry@example.net,+919604245145,Ahmedabad,Retail,Verified,2022-08-27
CUST0009115,Omaja,Sinha,F,2002-12-11,hsoman@example.com,03604639174,Kolkata,Retail,Verified,2023-12-18
CUST0009116,Triya,Korpal,M,1985-06-12,vyaslohit@example.org,+918454261493,Pune,Retail,Verified,2025-10-05
CUST0009117,Azaan,Rana,F,1950-09-30,vnarain@example.com,07540779822,Mumbai,Premium,Verified,2023-07-10
CUST0009118,Vansha,Sandhu,M,1972-09-09,ubika72@example.net,+912315180489,Ahmedabad,Premium,Verified,2025-12-26
CUST0009119,Kashish,Singhal,F,1968-01-22,priyaseth@example.com,00082475703,Mumbai,Retail,Verified,2022-06-22
CUST0009120,Warda,Bandi,M,1971-02-11,zchokshi@example.com,+910322113871,Ahmedabad,Retail,Verified,2022-03-28
CUST0009121,Yutika,Palan,F,1955-04-27,dugarvictor@example.com,+913249372490,Delhi,Retail,Verified,2025-06-03
CUST0009122,Isaiah,Issac,F,1995-10-07,barianeelima@example.net,00895375944,Ahmedabad,Retail,Failed,2024-11-19
CUST0009123,Januja,Tella,M,1962-10-12,kverma@example.org,+917933075727,Lucknow,Premium,Pending,2024-06-14
CUST0009124,Charles,Pall,M,1989-01-07,balveer28@example.org,4337369717,Chennai,Retail,Verified,2023-01-14
CUST0009125,Bakhshi,Devi,F,1981-03-05,fdube@example.com,+913723761667,Kolkata,Retail,Verified,2023-08-28
CUST0009126,Ayaan,Samra,F,2003-10-10,tejas53@example.com,+918646077894,Hyderabad,Retail,Verified,2025-07-27
CUST0009127,Jack,Bal,M,1988-05-27,vaidyahemangini@example.org,03597016865,Ahmedabad,Retail,Verified,2023-01-04
CUST0009128,Damyanti,Gala,M,2007-05-16,balveerdar@example.org,2219117981,Pune,Retail,Verified,2023-05-14
CUST0009129,Udyati,Comar,F,1976-06-07,galagautami@example.org,06120699267,Hyderabad,Premium,Verified,2024-06-24
CUST0009130,Tanay,Barad,F,1995-10-23,atwalnandini@example.org,3437330781,Mumbai,Premium,Verified,2024-08-17
CUST0009131,Maanav,Vyas,M,1990-06-17,naruladev@example.com,6108732549,Bangalore,Premium,Verified,2024-06-15
CUST0009132,Faris,Sami,F,1990-04-09,lohit15@example.com,+917446407920,Lucknow,Retail,Pending,2024-12-22
CUST0009133,Kavya,Choudhury,F,1990-03-20,adityadass@example.net,+916816034434,Jaipur,Retail,Verified,2024-09-25
CUST0009134,Hemang,Soni,M,2006-01-13,tanveeryohannan@example.com,+913843104352,Jaipur,Retail,Verified,2022-05-03
CUST0009135,Maanav,Munshi,M,2006-09-04,xpadmanabhan@example.org,01613089248,Hyderabad,Retail,Verified,2023-05-29
CUST0009136,Prisha,Kibe,M,1957-09-22,ghoseyadavi@example.net,07048052917,Bangalore,Retail,Verified,2021-07-06
CUST0009137,Vedant,Gaba,F,1964-03-03,pallaucchal@example.net,05137482284,Pune,Retail,Verified,2022-12-17
CUST0009138,Ayushman,Muni,F,2003-05-20,mohammedtrivedi@example.net,+913909407585,Hyderabad,Retail,Pending,2023-11-27
CUST0009139,Veer,Mann,F,1974-07-17,tanay55@example.com,8170895905,Mumbai,Retail,Verified,2026-02-08
CUST0009140,Rachana,Cheema,M,1986-01-07,ykakar@example.org,+912842621911,Delhi,Premium,Verified,2021-03-28
CUST0009141,Aarnav,Raghavan,M,1966-10-21,chandranchahal@example.net,0752399467,Hyderabad,Retail,Verified,2025-07-20
CUST0009142,Faraj,Sen,F,1964-09-13,ayaanchana@example.com,00904889157,Jaipur,Retail,Verified,2022-01-31
CUST0009143,Onkar,Walla,M,1992-01-28,jeet70@example.org,06029643497,Chennai,Retail,Verified,2023-08-13
CUST0009144,Abeer,Munshi,F,1979-08-22,unnatihegde@example.org,08577403103,Jaipur,Premium,Verified,2024-12-22
CUST0009145,Laban,Chandran,F,1963-12-03,adwetanarula@example.org,+913674238728,Bangalore,Premium,Failed,2022-06-19
CUST0009146,Aahana,Raval,M,1977-01-20,kmalhotra@example.org,+911015672227,Mumbai,Retail,Verified,2022-04-12
CUST0009147,Qasim,Raju,M,2005-10-20,yagneshmall@example.org,08963370933,Pune,Premium,Verified,2022-07-09
CUST0009148,Harish,Gill,M,1969-04-17,ndeep@example.net,4679722071,Lucknow,Retail,Verified,2023-11-08
CUST0009149,Chakrika,Master,M,1951-12-27,karpeeiravati@example.net,1224580081,Kolkata,Premium,Verified,2022-01-24
CUST0009150,Matthew,Mandal,F,1963-10-21,parikhradhika@example.org,+916495585659,Chennai,Premium,Verified,2022-02-28
CUST0009151,Avi,Hari,M,1950-08-25,horarajeshri@example.org,+910610014902,Lucknow,Premium,Verified,2025-02-22
CUST0009152,Devansh,Bhattacharyya,M,1973-06-03,ramdayamai@example.org,9844101204,Hyderabad,Premium,Verified,2023-07-01
CUST0009153,Gabriel,Pandya,F,1952-03-18,natarajanbarkha@example.org,04955603052,Chennai,Retail,Verified,2021-04-04
CUST0009154,Hritik,Kala,M,2006-08-21,thomasmann@example.org,+913796492111,Bangalore,Retail,Verified,2023-04-23
CUST0009155,Naveen,Amble,F,1984-11-18,ksheth@example.org,+915408265083,Mumbai,Retail,Verified,2023-03-10
CUST0009156,Daksha,Roy,M,2004-10-12,fchadha@example.net,8736329973,Pune,Corporate,Verified,2022-02-19
CUST0009157,Aarav,Handa,M,1976-10-31,qpandya@example.com,00040769998,Lucknow,Retail,Verified,2023-09-22
CUST0009158,Aarini,Manne,M,1980-10-19,banikveer@example.com,+914977120897,Hyderabad,Retail,Verified,2024-02-25
CUST0009159,Omaja,Mandal,M,2000-03-10,naveenmitter@example.net,+910721114203,Mumbai,Retail,Verified,2023-07-15
CUST0009160,Tanish,Khatri,F,1985-11-24,fitansankaran@example.org,9391574234,Hyderabad,Retail,Verified,2023-10-20
CUST0009161,Kiaan,Pingle,F,1956-03-16,omya12@example.net,4095279867,Pune,Premium,Verified,2024-01-15
CUST0009162,Michael,Minhas,M,1960-08-19,xbehl@example.org,05247792521,Lucknow,Retail,Verified,2023-07-03
CUST0009163,Omisha,Majumdar,M,1992-01-31,jeetbhatt@example.com,+912138960959,Hyderabad,Retail,Pending,2022-10-29
CUST0009164,Gaurika,Vaidya,M,1994-11-15,yuvraj82@example.com,5335318061,Mumbai,Retail,Verified,2021-03-24
CUST0009165,Madhavi,Bandi,M,1994-06-17,zchowdhury@example.net,03267268305,Hyderabad,Premium,Verified,2023-07-28
CUST0009166,Yashica,Rastogi,M,1967-09-22,sarthak08@example.org,04395820254,Lucknow,Retail,Verified,2022-01-14
CUST0009167,Nachiket,Karan,F,1980-02-01,ishitabhattacharyya@example.org,02329784903,Mumbai,Retail,Verified,2023-02-25
CUST0009168,Matthew,Jani,F,2002-02-28,xiti87@example.net,02409480164,Bangalore,Premium,Verified,2021-10-21
CUST0009169,Rayaan,Loyal,M,1954-11-18,garalekha@example.org,+912430294421,Delhi,Retail,Verified,2021-09-10
CUST0009170,Elijah,Sundaram,F,1962-05-21,wkothari@example.net,9542230239,Mumbai,Retail,Verified,2022-01-25
CUST0009171,Mekhala,Mand,F,1982-06-06,girish29@example.org,+915985944220,Chennai,Premium,Verified,2025-08-10
CUST0009172,Aarav,Kata,M,1962-06-23,jatinyogi@example.com,+918903916350,Delhi,Retail,Verified,2023-05-30
CUST0009173,Unnati,Grewal,F,1955-10-27,roommen@example.org,+910414861560,Hyderabad,Retail,Verified,2023-12-03
CUST0009174,Girish,Subramanian,F,1953-01-12,csagar@example.com,9703846078,Lucknow,Retail,Verified,2022-11-01
CUST0009175,Rohan,Batta,M,1970-12-07,wallavinaya@example.org,+919885622671,Mumbai,Retail,Pending,2025-01-16
CUST0009176,Pavani,Chacko,Other,1964-03-24,,05761964784,Lucknow,Retail,Verified,2021-12-03
CUST0009177,Liam,Chahal,M,1999-04-11,iryabhagat@example.com,08996497554,Mumbai,Premium,Verified,2024-05-29
CUST0009178,Jeremiah,Reddy,M,1997-03-12,rakshabarad@example.net,6302753248,Lucknow,HNI,Pending,2025-10-15
CUST0009179,Krish,Krish,F,1990-02-17,sahotaekalinga@example.net,+915745816939,Chennai,Retail,Verified,2023-11-05
CUST0009180,Guneet,Dey,M,1957-08-10,rohan29@example.org,+912761452615,Kolkata,Retail,Verified,2025-09-15
CUST0009181,Brinda,Dhingra,M,1967-05-26,ekaja62@example.net,+911111945803,Delhi,Retail,Verified,2026-02-15
CUST0009182,Devansh,Peri,M,1975-04-21,aradhanachander@example.org,06912526569,Delhi,Premium,Verified,2023-05-30
CUST0009183,Radhika,Sura,F,1969-06-05,tara05@example.net,09841137777,Mumbai,Retail,Verified,2022-05-15
CUST0009184,Kamala,Tata,F,2007-06-17,ojasvi60@example.com,+915933188388,Hyderabad,Retail,Verified,2023-11-14
CUST0009185,Neelima,Mody,F,1965-01-21,kamyagrover@example.org,09897184983,Pune,Premium,Verified,2025-08-16
CUST0009186,Pahal,Dhaliwal,Other,1952-02-14,omaja01@example.net,+914782899895,Pune,Retail,Verified,2024-11-07
CUST0009187,Advay,Mishra,M,2008-01-12,watikamukherjee@example.net,00033495014,Delhi,Retail,Verified,2022-11-14
CUST0009188,Kamala,Dutt,M,1994-04-24,zaitra96@example.com,08467901376,Kolkata,Retail,Verified,2025-09-23
CUST0009189,Libni,Bava,F,1994-12-15,thakkargaurav@example.net,+912808065787,Pune,Premium,Verified,2022-11-06
CUST0009190,Nathan,Kothari,F,1956-02-01,manan20@example.net,06038830103,Ahmedabad,Retail,Failed,2021-09-03
CUST0009191,Madhav,Reddy,M,1986-01-31,krishna15@example.net,+919431435594,Pune,Retail,Verified,2024-09-30
CUST0009192,Lakshit,Tank,M,1955-09-30,ravelvictor@example.net,7279582313,Jaipur,Retail,Verified,2024-11-02
CUST0009193,Warda,Taneja,F,2005-12-24,gchaudhari@example.org,07692966945,Lucknow,HNI,Verified,2024-10-26
